ID;P03;P04;P05;P06;P071;P072;P073;P08;P091;P092;P093;P094;P095;P096;P097;P098;P10;P11;P12;P13;P14;P15;P16;P17;P181;P182;P183;P184;P185;P186;P19;P2001;P2002;P2003;P2004;P2005;P2006;P2007;P2008;P2009;P2010;P211;P212;P213;P214;P215;P216;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P33;P35;VD_IDADE;VD_RENDA;VD_RELIGIÃO;VD_RACA;W1;W2
800;4;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;2;2;0.973259217333333;73547.1111111111
801;4;1;2;1;2;1;2;2;2;2;1;2;2;1;1;2;1;1;1;1;97;97;;2;;;;;;;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;5;6;;;;4;2;1;2;3;2;2;97;0.973259217333333;73547.1111111111
802;4;3;2;1;2;2;1;2;2;2;2;1;2;2;2;2;3;1;3;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;3;2;1;2;0.973259217333333;73547.1111111111
803;4;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;1;1;1;2;1;1;7;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;6;1;1;1;3;0.973259217333333;73547.1111111111
804;4;2;1;1;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;1;1;1;7;1;2;2;2;2;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;2;2;2;3;0.973259217333333;73547.1111111111
805;4;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;3;1;2;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;6;1;1;2;3;0.973259217333333;73547.1111111111
806;4;3;1;1;1;2;2;2;2;1;2;2;2;2;1;2;3;1;3;2;1;97;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;;;9;;;;3;1;3;4;2;3;1;3;0.973259217333333;73547.1111111111
807;4;2;1;1;1;2;1;2;2;1;2;2;2;2;1;2;2;1;1;1;1;1;7;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;2;3;2;3;0.973259217333333;73547.1111111111
808;4;2;1;3;1;2;1;2;2;1;2;1;2;2;1;2;2;1;1;1;2;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;6;1;1;2;3;0.794393597333333;58964.6666666667
809;4;3;97;3;2;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;2;4;3;1;0.794393597333333;58964.6666666667
810;4;2;2;1;1;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;4;1;1;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;8;2;;;7;;;;5;3;2;4;3;4;3;3;0.794393597333333;58964.6666666667
811;5;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;97;1;2;1;1;0.979745831;73787.6052631579
812;5;3;2;1;1;2;1;2;2;1;2;2;2;1;2;2;3;1;3;1;1;1;3;1;1;2;2;1;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;7;5;4;2;1;0.979745831;73787.6052631579
813;5;2;1;1;2;2;1;2;1;1;2;1;1;2;2;2;3;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;3;1;1;1;0.979745831;73787.6052631579
814;5;2;1;1;1;2;1;2;2;1;2;1;1;2;2;2;2;1;1;1;1;1;3;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;8;2;;;4;;;;5;3;2;3;4;1;1;1;0.979745831;73787.6052631579
815;5;3;2;1;1;1;1;2;1;1;1;1;1;1;1;2;3;1;3;2;1;1;3;1;2;2;2;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;8;2;;;9;;;;5;2;2;5;4;3;1;2;0.979745831;73787.6052631579
816;5;3;1;1;2;2;1;2;2;2;2;1;2;1;2;2;2;1;2;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;1;1;0.979745831;73787.6052631579
817;5;1;2;3;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;2;1;2;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;1;3;1;1;0.979745831;73787.6052631579
818;5;2;1;2;1;2;1;2;2;1;2;1;2;2;2;2;1;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;2;1;2;1;0.979745831;73787.6052631579
819;5;2;1;2;2;2;1;2;2;2;2;1;2;2;2;1;2;1;1;97;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;2;1;1;0.979745831;73787.6052631579
820;5;3;97;1;1;1;2;2;1;1;2;1;2;2;2;2;3;1;2;1;1;1;7;1;1;1;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;2;4;3;1;0.979745831;73787.6052631579
821;5;3;2;1;1;1;2;1;2;1;2;1;2;2;2;2;2;1;2;1;1;1;7;2;;;;;;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;5;;;3;3;97;1;5;2;2;1;1;0.979745831;73787.6052631579
822;5;3;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;1;2;2;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;1;2;1;0.979745831;73787.6052631579
823;5;1;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;1;2;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;97;1;1;0.979745831;73787.6052631579
824;5;1;2;3;2;2;1;3;2;2;2;2;2;2;1;2;2;1;1;2;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;1;3;0.979745831;73787.6052631579
825;5;3;2;1;2;2;1;3;2;2;2;1;2;2;2;2;3;1;2;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;5;3;1;1;0.979745831;73787.6052631579
826;5;2;1;3;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;2;4;3;2;0.979745831;73787.6052631579
827;5;2;1;2;1;1;1;2;1;2;2;1;2;2;2;2;3;1;2;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;2;1;1;0.979745831;73787.6052631579
828;5;2;1;1;2;2;1;3;2;2;2;1;2;2;1;2;2;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;3;1;1;0.979745831;73787.6052631579
829;5;2;1;1;2;2;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;1;3;2;1;0.979745831;73787.6052631579
830;5;3;1;1;2;2;1;2;2;2;1;1;2;2;2;2;2;1;1;2;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;1;1;0.979745831;73787.6052631579
831;5;3;2;1;1;2;1;2;2;2;2;1;1;1;2;2;3;1;2;2;1;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;97;;2;;4;;;;6;1;1;7;5;2;2;97;0.979745831;73787.6052631579
832;5;2;1;2;1;2;1;2;2;1;2;2;2;1;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;3;4;3;1;0.979745831;73787.6052631579
833;5;3;2;1;2;2;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;97;2;1;0.979745831;73787.6052631579
834;5;3;3;2;1;2;1;2;1;1;1;1;1;1;1;2;3;1;2;2;1;1;7;1;1;2;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;2;3;1;1;0.979745831;73787.6052631579
835;5;3;1;3;2;1;1;2;2;1;2;1;1;2;2;2;2;1;1;1;1;1;3;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;8;2;;;1;;1;;2;3;2;5;1;2;1;1;0.979745831;73787.6052631579
836;5;2;2;2;1;2;1;2;1;2;2;1;2;2;2;2;3;1;1;1;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;4;97;1;1;0.979745831;73787.6052631579
837;5;2;1;1;2;2;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;6;1;2;1;1;0.979745831;73787.6052631579
838;5;1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;3;1;2;2;1;1;7;1;1;2;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;3;1;1;0.979745831;73787.6052631579
839;5;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;3;1;2;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;3;2;2;1;0.979745831;73787.6052631579
840;5;2;2;2;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;7;1;2;2;2;2;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;7;5;97;1;1;0.979745831;73787.6052631579
841;5;2;2;1;1;2;2;3;2;2;2;1;2;2;2;2;2;1;2;1;1;2;;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;4;3;1;1;0.979745831;73787.6052631579
842;5;2;1;1;2;2;1;2;2;2;2;1;2;1;2;2;2;1;2;2;1;1;8;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;3;2;1;1;0.979745831;73787.6052631579
843;5;2;3;1;1;2;1;2;1;1;2;2;1;2;2;2;2;1;2;2;1;1;7;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;2;1;2;;;2;;5;;3;1;3;5;3;97;3;1;0.979745831;73787.6052631579
844;5;2;1;2;2;2;1;2;2;1;2;1;2;2;2;2;2;1;2;1;2;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;6;2;1;1;1;0.979745831;73787.6052631579
845;5;2;3;1;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;2;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;2;1;2;0.979745831;73787.6052631579
846;5;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;3;2;1;3;0.979745831;73787.6052631579
847;5;3;2;1;1;2;2;3;2;2;1;2;2;2;2;2;3;1;3;1;1;1;7;1;2;1;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;5;3;1;2;0.979745831;73787.6052631579
848;5;2;1;3;2;1;2;2;2;1;2;2;2;1;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;3;3;2;3;0.979745831;73787.6052631579
849;3;3;1;1;2;2;1;2;2;1;2;1;2;2;2;2;3;1;2;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;4;97;2;3;1.05804539252991;79873.6452991453
850;3;1;1;1;1;1;1;2;1;2;2;1;2;2;2;2;2;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;1;4;1;3;1.05804539252991;79873.6452991453
851;3;2;3;3;2;2;1;3;2;2;2;1;1;2;2;2;2;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;3;3;1.05804539252991;79873.6452991453
852;3;2;3;97;2;2;1;2;1;2;2;1;1;2;2;2;3;1;2;2;1;1;3;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;3;4;2;1;1.05804539252991;79873.6452991453
853;3;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;3;1;1;2;1;1;2;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;5;2;1;3;1.05804539252991;79873.6452991453
854;3;2;1;97;1;1;2;1;2;2;2;1;2;1;2;2;2;1;1;1;2;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;3;4;2;1;1.05804539252991;79873.6452991453
855;3;3;1;1;1;2;2;2;1;2;2;2;2;2;2;2;3;1;3;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;2;3;2;1.05804539252991;79873.6452991453
856;3;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;3;1;2;1;1;1;8;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;1;1;2;;9;;;;2;3;1;97;4;2;1;1;1.05804539252991;79873.6452991453
857;3;2;3;1;2;1;1;2;2;1;2;2;1;2;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;3;2;1;1;1.05804539252991;79873.6452991453
858;3;2;1;3;1;1;2;3;1;2;2;2;1;2;2;2;2;1;2;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;3;2;1;1.05804539252991;79873.6452991453
859;3;3;1;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;2;1;1;1;3;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;4;1;1;1.05804539252991;79873.6452991453
860;3;2;3;1;1;2;2;3;1;2;2;2;1;2;2;1;3;1;1;1;1;1;7;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;4;3;1;1;1.05804539252991;79873.6452991453
861;3;2;3;3;1;2;2;3;2;2;2;1;2;2;2;2;2;1;1;2;1;1;7;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;;;8;6;;;5;1;1;1;4;2;2;3;1.05804539252991;79873.6452991453
862;3;2;3;2;1;2;1;2;2;1;2;1;1;2;2;2;1;1;1;1;1;2;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;3;2;1;1;1.05804539252991;79873.6452991453
863;3;2;3;1;1;2;1;2;2;1;2;2;2;2;1;2;3;1;1;2;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;4;2;2;3;1.05804539252991;79873.6452991453
864;3;2;1;1;1;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;1;2;1;2;1.05804539252991;79873.6452991453
865;3;3;2;2;1;1;2;2;2;2;2;2;1;2;2;2;3;1;1;1;1;1;7;1;2;2;1;2;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;;;6;;;;4;4;1;2;4;1;1;1;1.05804539252991;79873.6452991453
866;3;2;2;1;1;1;1;2;1;2;2;2;2;1;2;2;2;1;3;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;4;4;1;1;1.05804539252991;79873.6452991453
867;3;2;2;2;1;1;1;2;1;1;1;1;1;1;1;2;3;1;1;1;1;1;7;1;1;1;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;4;4;2;1;1.05804539252991;79873.6452991453
868;3;2;1;2;2;2;1;3;2;2;2;1;1;2;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;3;2;1;1.05804539252991;79873.6452991453
869;3;3;1;1;2;1;2;3;2;2;2;2;2;1;2;2;3;1;97;1;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;5;2;1;3;1.05804539252991;79873.6452991453
870;3;2;97;2;1;1;2;3;1;1;1;1;1;1;1;2;2;1;1;2;1;1;3;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;4;3;3;1;1.05804539252991;79873.6452991453
871;3;2;4;1;2;2;1;3;1;2;2;1;2;2;2;2;3;1;2;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;4;1;1;1;1.05804539252991;79873.6452991453
872;3;2;1;1;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;3;1;1;1.05804539252991;79873.6452991453
873;3;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;1;1;1;3;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;3;1.05804539252991;79873.6452991453
874;3;3;2;1;1;2;2;2;1;2;2;1;2;2;1;2;2;1;1;1;1;1;3;1;1;2;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;1;2;1;3;1.05804539252991;79873.6452991453
875;3;2;3;3;1;1;2;2;2;2;2;1;2;2;2;2;2;2;;;;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;2;2;2;1;1.05804539252991;79873.6452991453
876;3;2;1;1;1;1;2;2;1;2;2;2;2;1;2;2;3;1;2;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;2;2;1;1;1.05804539252991;79873.6452991453
877;3;2;3;1;2;2;1;2;2;2;2;1;1;2;2;2;2;1;2;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;1;2;3;2;1.05804539252991;79873.6452991453
878;3;2;1;1;1;2;1;2;2;2;2;1;1;2;2;2;2;1;2;1;1;1;7;1;1;1;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;2;2;3;1.05804539252991;79873.6452991453
879;3;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;3;1;2;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;7;5;1;2;1;1.05804539252991;79873.6452991453
880;3;2;1;2;1;1;2;2;2;2;1;2;1;1;2;2;2;1;1;2;1;97;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;97;2;1;1;3;1.05804539252991;79873.6452991453
881;3;2;3;1;1;2;2;3;2;2;2;1;2;2;2;2;3;1;3;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;8;1;97;1;3;1.05804539252991;79873.6452991453
882;3;3;3;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;4;1;1;1.05804539252991;79873.6452991453
883;3;3;1;1;2;1;1;2;2;1;2;1;1;2;2;2;2;1;3;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;4;2;1;1.05804539252991;79873.6452991453
884;3;2;1;2;2;2;1;2;2;1;1;1;1;1;1;2;2;1;1;2;1;2;;1;2;2;2;2;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;2;4;3;3;1.05804539252991;79873.6452991453
885;3;3;1;2;1;1;2;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;3;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;7;4;3;3;3;1.05804539252991;79873.6452991453
886;3;3;1;1;2;2;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;3;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;2;3;1;1.05804539252991;79873.6452991453
887;3;3;1;1;1;1;2;3;2;2;2;1;2;2;2;2;3;1;3;2;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;1;1;3;1.05804539252991;79873.6452991453
888;3;2;2;1;1;2;2;3;2;1;2;1;2;2;2;2;3;1;2;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;1;2;1;1.05804539252991;79873.6452991453
889;3;3;2;1;1;2;2;3;1;2;2;2;2;1;2;2;3;1;3;2;1;1;7;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;3;1;1;1.05804539252991;79873.6452991453
890;3;97;2;1;1;2;2;2;1;2;1;1;2;2;2;2;3;1;2;1;1;97;;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;1;2;1;2;1;2;8;2;;;97;;;;4;4;1;97;5;97;2;2;1.05804539252991;79873.6452991453
891;3;3;1;1;1;2;1;2;1;2;2;2;2;2;2;2;3;1;2;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;7;4;3;1;1;1.05804539252991;79873.6452991453
892;3;2;2;1;2;2;1;2;1;2;1;1;2;2;2;2;3;1;1;2;1;1;3;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;2;1;2;9;;2;;2;;1;;6;3;1;3;4;2;3;1;1.05804539252991;79873.6452991453
893;3;3;1;1;1;2;1;3;2;2;2;1;2;2;1;2;3;1;2;1;1;2;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;4;2;2;1;1.05804539252991;79873.6452991453
894;3;2;2;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;1;1;3;1;1;2;1;1;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;7;4;3;2;1;1.05804539252991;79873.6452991453
895;3;3;2;1;2;2;1;2;1;2;2;1;2;2;2;2;3;1;3;2;1;1;2;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;8;2;;;4;;;;3;3;1;3;2;2;2;1;1.05804539252991;79873.6452991453
896;3;2;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;2;2;3;1;1.05804539252991;79873.6452991453
897;3;2;1;1;1;1;1;2;1;1;1;1;2;1;1;2;3;1;2;1;1;1;8;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;4;1;2;1;1.05804539252991;79873.6452991453
898;3;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;2;1;1;2;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;5;4;1;1;1.05804539252991;79873.6452991453
899;3;2;1;1;1;2;1;2;2;2;2;1;1;2;2;2;3;1;2;1;1;1;7;1;2;2;2;2;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;6;1;2;2;2;1.05804539252991;79873.6452991453
900;3;2;2;1;2;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;4;4;2;2;1.05804539252991;79873.6452991453
901;3;3;2;2;2;2;1;2;2;1;1;2;2;2;2;2;2;1;2;1;1;1;7;1;1;2;2;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;4;2;1;1;1.05804539252991;79873.6452991453
902;3;3;1;1;1;2;2;3;1;2;2;2;2;2;2;2;3;1;3;1;1;2;;1;2;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;4;2;2;1;1.05804539252991;79873.6452991453
903;3;1;1;3;1;1;2;2;2;2;2;1;2;1;1;2;2;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;7;5;3;3;1;1.05804539252991;79873.6452991453
904;3;3;2;2;1;2;1;2;2;2;2;1;2;1;2;2;3;1;2;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;2;2;1;1.05804539252991;79873.6452991453
905;3;2;1;1;1;2;1;3;1;1;2;1;1;1;2;2;2;1;2;2;1;1;7;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;2;2;1;2;1.05804539252991;79873.6452991453
906;3;1;3;97;2;2;1;2;2;2;2;2;2;2;1;2;3;1;2;2;1;2;;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;97;1;3;2;1;1.05804539252991;79873.6452991453
907;3;2;2;1;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;7;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;1;2;;;3;;;;4;2;3;4;2;3;2;1;1.05804539252991;79873.6452991453
908;3;2;1;2;2;1;1;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;2;3;1.05804539252991;79873.6452991453
909;3;2;2;1;1;2;1;2;2;2;2;1;2;2;2;2;3;1;2;2;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;2;2;3;1;1.05804539252991;79873.6452991453
910;3;2;1;3;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;5;1;3;1;1.05804539252991;79873.6452991453
911;3;3;1;1;2;2;1;3;2;2;1;1;2;2;2;2;2;1;1;2;1;1;3;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;2;97;2;1;1.05804539252991;79873.6452991453
912;3;2;1;3;1;2;1;2;2;2;2;2;2;1;1;2;1;1;1;1;1;1;7;1;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;1;1;2;;9;;;;4;3;1;5;3;2;2;1;1.05804539252991;79873.6452991453
913;3;2;1;3;1;1;2;2;2;1;2;1;2;2;2;2;3;1;1;97;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;4;4;1;2;1.05804539252991;79873.6452991453
914;3;2;1;3;2;2;1;2;2;1;2;1;1;2;2;2;1;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;3;4;3;1;1.05804539252991;79873.6452991453
915;3;2;2;1;1;2;1;2;2;1;2;1;1;1;2;2;2;1;1;1;1;1;3;1;1;2;2;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;4;1;2;1;1.05804539252991;79873.6452991453
916;3;2;1;2;2;2;1;2;2;1;2;1;1;2;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;2;4;1;1;1.05804539252991;79873.6452991453
